"","Check","Fund","PV","Department","Vendor","InvoiceDate","StampDate","APDate","CheckDate","Amount","AP","TotalDays","Qtr","APUnder7","AP7_14","APOver14","TotalUnder45","Total46_90","Total91_135","TotalOver135"
"4785",1691615,"FDH","","HEALTH","SOUTHEAST LA.AREA HEAL",2013-03-27,NA,2013-04-30,2013-05-01,"",2,35,2013 Q2,1,0,0,1,0,0,0
"4786",1691616,"51","","Capital Projects","MATERIALS MANAGEMENT G",2013-04-18,NA,2013-05-01,2013-05-01,"",1,13,2013 Q2,1,0,0,1,0,0,0
"4787",1691617,"FEM","","Public Works","SMART, INC.",2013-04-25,NA,2013-05-01,2013-05-01,"",1,6,2013 Q2,1,0,0,1,0,0,0
"4788",1691619,"FDH","","HEALTH","LA DEPT HEALTH & HOSPI",2013-04-18,NA,2013-04-26,2013-05-01,"",4,13,2013 Q2,1,0,0,1,0,0,0
"4789",1691620,"LCD","","OCD","ATCO SERVICES LLC",2013-04-26,NA,2013-05-01,2013-05-01,"",1,5,2013 Q2,1,0,0,1,0,0,0
"4790",1691623,"FDH","","HEALTH","HENRY SCHEIN INC",2013-03-25,NA,2013-05-01,2013-05-02,"",2,38,2013 Q2,1,0,0,1,0,0,0
"4791",1691624,"FDH","","HEALTH","STANDARD PARKING CORP",2013-04-01,NA,2013-04-30,2013-05-02,"",3,31,2013 Q2,1,0,0,1,0,0,0
"4792",1691641,"FDH","","HEALTH","HEALTHCARE REALTY SERV",2013-05-01,NA,2013-04-30,2013-05-02,"",3,1,2013 Q2,1,0,0,1,0,0,0
"4793",1691643,"FDH","","HEALTH","SUCCESSEHS INC",2013-04-15,NA,2013-05-01,2013-05-02,"",2,17,2013 Q2,1,0,0,1,0,0,0
"4794",1691650,"HUD","","OCD","PRESERVATION RESOURCE",2013-03-21,NA,2013-04-23,2013-05-02,"",8,42,2013 Q2,0,1,0,1,0,0,0
"4795",1691651,"HUD","","OCD","PRESERVATION RESOURCE",2013-03-14,NA,2013-04-23,2013-05-02,"",8,49,2013 Q2,0,1,0,0,1,0,0
"4796",1691653,"HUD","","OCD","PRESERVATION RESOURCE",2013-04-05,NA,2013-04-23,2013-05-02,"",8,27,2013 Q2,0,1,0,1,0,0,0
"4797",1691654,"HUD","","OCD","PRESERVATION RESOURCE",2013-03-14,NA,2013-04-23,2013-05-02,"",8,49,2013 Q2,0,1,0,0,1,0,0
"4798",1691655,"HUD","","OCD","PRESERVATION RESOURCE",2013-04-05,NA,2013-04-23,2013-05-02,"",8,27,2013 Q2,0,1,0,1,0,0,0
"4799",1691657,"51","","Capital Projects","C & S CONSULANTS, INC.",2013-04-22,NA,2013-05-01,2013-05-02,"",2,10,2013 Q2,1,0,0,1,0,0,0
"4800",1691659,"FDH","","HEALTH","NO/AIDS TASK FORCE",2013-04-23,NA,2013-05-01,2013-05-02,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4801",1691660,"51","","Public Works","HARD ROCK CONSTRUCTION",2013-04-25,NA,2013-04-29,2013-05-02,"",4,7,2013 Q2,1,0,0,1,0,0,0
"4802",1691661,"FDH","","HEALTH","GOING PLACES TRAVEL",2013-03-07,NA,2013-04-26,2013-05-02,"",5,56,2013 Q2,1,0,0,0,1,0,0
"4803",1691662,"FDH","","HEALTH","AIDS LAW OF LA INC",2013-04-23,NA,2013-05-02,2013-05-02,"",1,9,2013 Q2,1,0,0,1,0,0,0
"4804",1691673,"FDH","","HEALTH","OCCUPATIONAL HEALTH CE",2013-04-08,NA,2013-04-26,2013-05-02,"",5,24,2013 Q2,1,0,0,1,0,0,0
"4805",1691674,"FDH","","HEALTH","OCCUPATIONAL HEALTH CE",2013-04-19,NA,2013-04-30,2013-05-02,"",3,13,2013 Q2,1,0,0,1,0,0,0
"4806",1691680,"LMD","","MAYOR","LA CHER MARSHALL",2013-04-26,NA,2013-04-26,2013-05-03,"",6,7,2013 Q2,1,0,0,1,0,0,0
"4807",1691681,"51","","Capital Projects","BILLES ARCHITECTURE, L",2013-03-15,NA,2013-05-03,2013-05-03,"",1,49,2013 Q2,1,0,0,0,1,0,0
"4808",1691682,"51","","Capital Projects","THE LATHAN CO ON BEHAL",2013-03-05,NA,2013-05-03,2013-05-03,"",1,59,2013 Q2,1,0,0,0,1,0,0
"4809",1691683,"51","","Capital Projects","CITY PARK IMPROVEMENT",2013-03-12,NA,2013-05-03,2013-05-03,"",1,52,2013 Q2,1,0,0,0,1,0,0
"4810",1691684,"51","","Capital Projects","CITY PARK IMPROVEMENT",2013-03-28,NA,2013-05-03,2013-05-03,"",1,36,2013 Q2,1,0,0,1,0,0,0
"4811",1691685,"1","","Law","RENALDO GRIMBALL AND H",2013-05-02,NA,2013-05-03,2013-05-03,"",1,1,2013 Q2,1,0,0,1,0,0,0
"4812",1691686,"LCD","","OCD","WILLIAM GILCHRIST",2013-05-01,NA,2013-05-06,2013-05-06,"",1,5,2013 Q2,1,0,0,1,0,0,0
"4813",1691687,"LCD","","OCD","XEROX CORPORATION",2013-05-01,NA,2013-05-06,2013-05-06,"",1,5,2013 Q2,1,0,0,1,0,0,0
"4814",1691688,"LCD","","OCD","SPRINT NEXTEL CORP",2013-04-29,NA,2013-05-06,2013-05-06,"",1,7,2013 Q2,1,0,0,1,0,0,0
"4815",1691689,"LCD","","OCD","GOING PLACES TRAVEL",2013-05-02,NA,2013-05-06,2013-05-06,"",1,4,2013 Q2,1,0,0,1,0,0,0
"4816",1691690,"51","","Capital Projects","MATERIALS MANAGEMENT G/104328",2013-01-09,NA,2013-05-03,2013-05-06,"",2,117,2013 Q2,1,0,0,0,0,1,0
"4817",1691693,"LMD","","MAYOR","BARBARA IRELAND",2013-04-19,NA,2013-05-03,2013-05-07,"",3,18,2013 Q2,1,0,0,1,0,0,0
"4818",1691694,"FDH","","HEALTH","VATSANA CHANTHALA",2013-04-02,NA,2013-05-06,2013-05-07,"",2,35,2013 Q2,1,0,0,1,0,0,0
"4819",1691695,"FDH","","HEALTH","TARGET BANK",2013-04-30,NA,2013-05-06,2013-05-07,"",2,7,2013 Q2,1,0,0,1,0,0,0
"4820",1691696,"LDH","","HEALTH","TARGET BANK",2013-05-01,NA,2013-05-03,2013-05-07,"",3,6,2013 Q2,1,0,0,1,0,0,0
"4821",1691697,"HUD","","OCD","NEW ORLEANS WOMEN'S SH",2013-05-01,NA,2013-05-06,2013-05-07,"",2,6,2013 Q2,1,0,0,1,0,0,0
"4822",1691698,"HUD","","OCD","ST BERNARD PROJECT",2013-05-01,NA,2013-05-03,2013-05-07,"",3,6,2013 Q2,1,0,0,1,0,0,0
"4823",1691700,"HUD","","OCD","CONCERNED CITIZENS",2013-04-22,NA,2013-05-06,2013-05-07,"",2,15,2013 Q2,1,0,0,1,0,0,0
"4824",1691701,"FHS","","Homeland Security","GOING PLACE TRAVEL",2013-04-29,NA,2013-05-03,2013-05-07,"",3,8,2013 Q2,1,0,0,1,0,0,0
"4825",1691702,"51","","Capital Projects","MATERIALS MANAGEMENT G",2013-04-29,NA,2013-05-03,2013-05-07,"",3,8,2013 Q2,1,0,0,1,0,0,0
"4826",1691925,"LCD","","OCD","CANON SOLUTIONS AMERIC",2013-04-03,NA,2013-05-07,2013-05-08,"",2,35,2013 Q2,1,0,0,1,0,0,0
"4827",1691926,"51","","Capital Projects","FHP TECTONICS CORP",2013-04-30,NA,2013-05-03,2013-05-08,"",4,8,2013 Q2,1,0,0,1,0,0,0
"4828",1691928,"LCD","","OCD","IVES BUSINESS FORMS/",2013-05-03,NA,2013-05-08,2013-05-08,"",1,5,2013 Q2,1,0,0,1,0,0,0
"4829",1691929,"LCD","","OCD","ATCO SERVICES LLC",2013-05-04,NA,2013-05-02,2013-05-08,"",5,4,2013 Q2,1,0,0,1,0,0,0
"4830",1691930,"51","","Capital Projects","RIDGWAY'S LLC DBA ARC",2013-04-26,NA,2013-05-03,2013-05-08,"",4,12,2013 Q2,1,0,0,1,0,0,0
"4831",1691931,"51","","Capital Projects","CRESCENT COMMERCIAL",2013-04-26,NA,2013-05-03,2013-05-08,"",4,12,2013 Q2,1,0,0,1,0,0,0
"4832",1691951,"HUD","","OCD","GERT TOWN COMMUNITY",2013-04-19,NA,2013-04-25,2013-05-09,"",11,20,2013 Q2,0,1,0,1,0,0,0
"4833",1691955,"HUD","","OCD","XEROX CORPORATION",2013-05-01,NA,2013-05-08,2013-05-09,"",2,8,2013 Q2,1,0,0,1,0,0,0
"4834",1691958,"DOL","","MAYOR","HONEY BAKED HAM",2013-04-25,NA,2013-05-06,2013-05-09,"",4,14,2013 Q2,1,0,0,1,0,0,0
"4835",1691959,"FDH","","HEALTH","DS WATERS OF AMERICA I",2013-04-12,NA,2013-05-07,2013-05-09,"",3,27,2013 Q2,1,0,0,1,0,0,0
"4836",1691960,"DOL","","MAYOR","DS WATERS OF AMERICA I",2013-04-21,NA,2013-05-06,2013-05-09,"",4,18,2013 Q2,1,0,0,1,0,0,0
"4837",1691961,"HUD","","OCD","CDC 5812 INC",2013-04-22,NA,2013-04-25,2013-05-09,"",11,17,2013 Q2,0,1,0,1,0,0,0
"4838",1691963,"HUD","","OCD","NEW ORLEANS BALLET ASS",2013-04-22,NA,2013-05-03,2013-05-09,"",5,17,2013 Q2,1,0,0,1,0,0,0
"4839",1691965,"HUD","","OCD","NEW ORLEANS WOMEN'S SH/175002982447",2012-08-02,NA,2013-05-06,2013-05-09,"",4,280,2013 Q2,1,0,0,0,0,0,1
"4840",1691966,"HUD","","OCD","NEW ORLEANS WOMEN'S SH/38001445864",2012-06-04,NA,2013-05-08,2013-05-09,"",2,339,2013 Q2,1,0,0,0,0,0,1
"4841",1691967,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-08,2013-05-09,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4842",1691968,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-08,2013-05-09,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4843",1691969,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-08,2013-05-09,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4844",1691970,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-08,2013-05-09,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4845",1691971,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-08,2013-05-09,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4846",1691972,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-08,2013-05-09,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4847",1691973,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-08,2013-05-09,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4848",1691974,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-08,2013-05-09,"",2,9,2013 Q2,1,0,0,1,0,0,0
"4849",1691978,"HUD","","OCD","DIRECTED INITIATIVES F",2013-04-21,NA,2013-04-25,2013-05-09,"",11,18,2013 Q2,0,1,0,1,0,0,0
"4850",1691979,"HUD","","OCD","COMMUNITY WORKS OF LOU",2013-04-19,NA,2013-04-25,2013-05-09,"",11,20,2013 Q2,0,1,0,1,0,0,0
"4851",1691991,"51","","Capital Projects","FHP TECTONICS CORP",2013-04-10,NA,2013-05-03,2013-05-09,"",5,29,2013 Q2,1,0,0,1,0,0,0
"4852",1691992,"51","","Capital Projects","FHP TECTONICS CORP",2013-04-10,NA,2013-05-03,2013-05-09,"",5,29,2013 Q2,1,0,0,1,0,0,0
"4853",1691993,"51","","Capital Projects","FHP TECTONICS CORP",2013-04-16,NA,2013-05-03,2013-05-09,"",5,23,2013 Q2,1,0,0,1,0,0,0
"4854",1691994,"51","","Capital Projects","FHP TECTONICS CORP",2013-04-16,NA,2013-05-03,2013-05-09,"",5,23,2013 Q2,1,0,0,1,0,0,0
"4855",1691995,"51","","Capital Projects","FHP TECTONICS CORP",2013-04-10,NA,2013-05-03,2013-05-09,"",5,29,2013 Q2,1,0,0,1,0,0,0
"4856",1691996,"HUD","","OCD","SOUTHERN UNITED NEIGHB",2013-03-14,NA,2013-05-03,2013-05-09,"",5,56,2013 Q2,1,0,0,0,1,0,0
"4857",1691997,"HUD","","OCD","SOUTHERN UNITED NEIGHB",2013-04-05,NA,2013-05-03,2013-05-09,"",5,34,2013 Q2,1,0,0,1,0,0,0
"4858",1692000,"FDH","","HEALTH","SPRINT NEXTEL CORP",2013-04-29,NA,2013-05-07,2013-05-09,"",3,10,2013 Q2,1,0,0,1,0,0,0
"4859",1692001,"HUD","","OCD","SPRINT NEXTEL CORP",2013-04-29,NA,2013-05-03,2013-05-09,"",5,10,2013 Q2,1,0,0,1,0,0,0
"4860",1692001,"UDG","","MAYOR","SPRINT NEXTEL CORP",2013-04-30,NA,2013-05-06,2013-05-09,"",4,9,2013 Q2,1,0,0,1,0,0,0
"4861",1692032,"DOL","","MAYOR","COX COMMUNICATIONS",2013-04-30,NA,2013-05-06,2013-05-09,"",4,9,2013 Q2,1,0,0,1,0,0,0
"4862",1692033,"FDH","","HEALTH","COX COMMUNICATIONS INC",2013-04-23,NA,2013-05-07,2013-05-09,"",3,16,2013 Q2,1,0,0,1,0,0,0
"4863",1692034,"HUD","","OCD","PLEASANT ZION",2013-04-22,NA,2013-04-25,2013-05-09,"",11,17,2013 Q2,0,1,0,1,0,0,0
"4864",1692038,"HUD","","OCD","THE SALVATION ARMY",2013-04-23,NA,2013-04-25,2013-05-09,"",11,16,2013 Q2,0,1,0,1,0,0,0
"4865",1692044,"HUD","","OCD","KINGSLEY HOUSE, INC.",2013-04-22,NA,2013-04-25,2013-05-09,"",11,17,2013 Q2,0,1,0,1,0,0,0
"4866",1692047,"HUD","","OCD","JUNIOR ACHIEVEMENT OF",2013-04-22,NA,2013-04-25,2013-05-09,"",11,17,2013 Q2,0,1,0,1,0,0,0
"4867",1692053,"LDH","","HEALTH","TOMBA COMMUNICATIONS &",2013-04-15,NA,2013-05-03,2013-05-09,"",5,24,2013 Q2,1,0,0,1,0,0,0
"4868",1692054,"LDH","","HEALTH","ASSOCIATED OFFICE SYST",2013-04-15,NA,2013-05-03,2013-05-09,"",5,24,2013 Q2,1,0,0,1,0,0,0
"4869",1692056,"FDH","","HEALTH","REGIONAL TRANSIT AUTHO",2013-05-06,NA,2013-05-07,2013-05-09,"",3,3,2013 Q2,1,0,0,1,0,0,0
"4870",1692061,"51","","Capital Projects","MATERIALS MANAGEMENT G",2013-04-29,NA,2013-05-08,2013-05-09,"",2,10,2013 Q2,1,0,0,1,0,0,0
"4871",1692064,"HUD","","OCD","STAGE TO STAGE INC",2013-04-22,NA,2013-04-25,2013-05-09,"",11,17,2013 Q2,0,1,0,1,0,0,0
"4872",1692065,"51","","Capital Projects","BETA TESTING & INSPECT/3403112912",2012-11-30,NA,2013-05-08,2013-05-09,"",2,160,2013 Q2,1,0,0,0,0,0,1
"4873",1692066,"51","","Capital Projects","BETA TESTING & INSPECT/3403112913",2012-12-31,NA,2013-05-08,2013-05-09,"",2,129,2013 Q2,1,0,0,0,0,1,0
"4874",1692067,"51","","Capital Projects","BETA TESTING & INSPECT/3403022013",2013-01-31,NA,2013-05-08,2013-05-09,"",2,98,2013 Q2,1,0,0,0,0,1,0
"4875",1692068,"51","","Capital Projects","BETA TESTING & INSPECT/3403030513",2013-02-28,NA,2013-05-08,2013-05-09,"",2,70,2013 Q2,1,0,0,0,1,0,0
"4876",1692069,"51","","Capital Projects","BETA TESTING & INSPECT",2013-04-24,NA,2013-05-08,2013-05-09,"",2,15,2013 Q2,1,0,0,1,0,0,0
"4877",1692072,"51","","Capital Projects","PEREZ A PROFESSIONAL C",2013-04-23,NA,2013-05-06,2013-05-09,"",4,16,2013 Q2,1,0,0,1,0,0,0
"4878",1692073,"51","","Capital Projects","PEREZ A PROFESSIONAL C",2013-04-23,NA,2013-05-06,2013-05-09,"",4,16,2013 Q2,1,0,0,1,0,0,0
"4879",1692074,"HUD","","OCD","ANTHONY BEAN COMMUNITY",2013-04-22,NA,2013-04-25,2013-05-09,"",11,17,2013 Q2,0,1,0,1,0,0,0
"4880",1692094,"LDH","","HEALTH","GEORGE HERO AIA ARCHIT/484",2013-02-21,NA,2013-05-03,2013-05-09,"",5,77,2013 Q2,1,0,0,0,1,0,0
"4881",1692101,"LCD","","OCD","THE TIMES PICAYUNE LLC",2013-04-30,NA,2013-05-09,2013-05-10,"",2,10,2013 Q2,1,0,0,1,0,0,0
"4882",1692102,"LCD","","OCD","THE TIMES PICAYUNE LLC",2013-04-30,NA,2013-05-09,2013-05-10,"",2,10,2013 Q2,1,0,0,1,0,0,0
"4883",1692107,"FDH","","HEALTH","CECELIA ROUSSEAU",2013-04-29,NA,2013-05-08,2013-05-14,"",5,15,2013 Q2,1,0,0,1,0,0,0
"4884",1692108,"FDH","","HEALTH","NICOLE G.FRANKLIN",2013-04-29,NA,2013-05-06,2013-05-14,"",7,15,2013 Q2,1,0,0,1,0,0,0
"4885",1692109,"FDH","","HEALTH","NICOLE MCGEE",2013-04-26,NA,2013-05-06,2013-05-14,"",7,18,2013 Q2,1,0,0,1,0,0,0
"4886",1692110,"FDH","","HEALTH","NYRA HOOD-MILES",2013-04-29,NA,2013-05-08,2013-05-14,"",5,15,2013 Q2,1,0,0,1,0,0,0
"4887",1692111,"FDH","","HEALTH","ROSA B.FOREST",2013-04-26,NA,2013-05-06,2013-05-14,"",7,18,2013 Q2,1,0,0,1,0,0,0
"4888",1692112,"FHS","","Homeland Security","LAERDAL MEDICAL CORPOR",2013-04-26,NA,2013-05-06,2013-05-14,"",7,18,2013 Q2,1,0,0,1,0,0,0
"4889",1692113,"FDH","","HEALTH","STANDARD PARKING CORP",2013-05-01,NA,2013-05-06,2013-05-14,"",7,13,2013 Q2,1,0,0,1,0,0,0
"4890",1692114,"FHS","","Homeland Security","GULF SOUTH TECHNOLOGY",2013-04-30,NA,2013-05-13,2013-05-14,"",2,14,2013 Q2,1,0,0,1,0,0,0
"4891",1692115,"HUD","","OCD","BROADMOOR DEVELOPMENT",2013-05-06,NA,2013-05-13,2013-05-14,"",2,8,2013 Q2,1,0,0,1,0,0,0
"4892",1692116,"FDH","","HEALTH","SAFEGUARD BUSINESS SYS",2013-04-25,NA,2013-05-08,2013-05-14,"",5,19,2013 Q2,1,0,0,1,0,0,0
"4893",1692117,"LDE","","OIG","VERIZON WIRELESS",2013-04-28,NA,2013-05-13,2013-05-14,"",2,16,2013 Q2,1,0,0,1,0,0,0
"4894",1692118,"FHS","","Homeland Security","VERIZON WIRELESS",2013-04-23,NA,2013-05-13,2013-05-14,"",2,21,2013 Q2,1,0,0,1,0,0,0
"4895",1692119,"HUD","","OCD","NEW ORLEANS BALLET ASS",2013-04-22,NA,2013-05-07,2013-05-14,"",6,22,2013 Q2,1,0,0,1,0,0,0
"4896",1692120,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-01,2013-05-14,"",10,14,2013 Q2,0,1,0,1,0,0,0
"4897",1692121,"HUD","","OCD","A'S & ACES",2013-04-22,NA,2013-05-03,2013-05-14,"",8,22,2013 Q2,0,1,0,1,0,0,0
"4898",1692122,"HUD","","OCD","ST BERNARD PROJECT",2013-04-16,NA,2013-05-10,2013-05-14,"",3,28,2013 Q2,1,0,0,1,0,0,0
"4899",1692123,"FDH","","HEALTH","PRIORITY HEALTH CARE",2013-04-29,NA,2013-05-14,2013-05-14,"",1,15,2013 Q2,1,0,0,1,0,0,0
"4900",1692124,"LDH","","HEALTH","MOTOROLA",2013-05-06,NA,2013-05-07,2013-05-14,"",6,8,2013 Q2,1,0,0,1,0,0,0
"4901",1692125,"HUD","","OCD","N.O. AFRICAN AMERICAN",2013-05-08,NA,2013-05-10,2013-05-14,"",3,6,2013 Q2,1,0,0,1,0,0,0
"4902",1692126,"HUD","","OCD","SOUTHERN UNITED NEIGHB",2013-04-29,NA,2013-05-10,2013-05-14,"",3,15,2013 Q2,1,0,0,1,0,0,0
"4903",1692127,"HUD","","OCD","SOUTHERN UNITED NEIGHB",2013-04-29,NA,2013-05-10,2013-05-14,"",3,15,2013 Q2,1,0,0,1,0,0,0
"4904",1692128,"PRIV","","HEALTH","SPRINT NEXTEL CORP",2013-04-30,NA,2013-05-06,2013-05-14,"",7,14,2013 Q2,1,0,0,1,0,0,0
"4905",1692129,"FDH","","HEALTH","ADMINISTRATORS OF TULA",2013-04-18,NA,2013-05-07,2013-05-14,"",6,26,2013 Q2,1,0,0,1,0,0,0
"4906",1692130,"FHS","","Homeland Security","IVES BUSINESS FORMS, I",2013-05-08,NA,2013-05-13,2013-05-14,"",2,6,2013 Q2,1,0,0,1,0,0,0
"4907",1692131,"HUD","","OCD","FRANKLIN AVENUE BAPTIS",2013-04-30,NA,2013-05-03,2013-05-14,"",8,14,2013 Q2,0,1,0,1,0,0,0
"4908",1692132,"HUD","","OCD","PRESERVATION RESOURCE",2013-05-07,NA,2013-05-10,2013-05-14,"",3,7,2013 Q2,1,0,0,1,0,0,0
"4909",1692133,"HUD","","OCD","PRESERVATION RESOURCE",2013-05-07,NA,2013-05-10,2013-05-14,"",3,7,2013 Q2,1,0,0,1,0,0,0
"4910",1692134,"HUD","","OCD","PRESERVATION RESOURCE",2013-05-07,NA,2013-05-10,2013-05-14,"",3,7,2013 Q2,1,0,0,1,0,0,0
"4911",1692135,"FJA","","OCJC","DISTRICT ATTORNEYS OFF",2013-05-02,NA,2013-05-08,2013-05-14,"",5,12,2013 Q2,1,0,0,1,0,0,0
"4912",1692136,"LLE","","MAYOR","ORLEANS PARISH CRIMINA",2013-05-06,NA,2013-05-08,2013-05-14,"",5,8,2013 Q2,1,0,0,1,0,0,0
"4913",1692137,"LDH","","HEALTH","CRESCENT VANS",2013-05-03,NA,2013-05-06,2013-05-14,"",7,11,2013 Q2,1,0,0,1,0,0,0
"4914",1692138,"LED","","Homeland Security","PRINTERS WHOLESALE GRO",2013-04-29,NA,2013-05-09,2013-05-14,"",4,15,2013 Q2,1,0,0,1,0,0,0
"4915",1692139,"HUD","","OCD","FIRST PILGRIMS BAPTIST",2013-04-22,NA,2013-05-07,2013-05-14,"",6,22,2013 Q2,1,0,0,1,0,0,0
"4916",1692140,"LMD","","MAYOR","ACTIVE SOLUTIONS LLC",2013-05-03,NA,2013-05-13,2013-05-15,"",3,12,2013 Q2,1,0,0,1,0,0,0
"4917",1692141,"51","","Capital Projects","BURK-KLEINPETER, INC.",2013-04-30,NA,2013-05-13,2013-05-15,"",3,15,2013 Q2,1,0,0,1,0,0,0
"4918",1692143,"EPA","","MAYOR","RIVER NETWORK",2013-04-25,NA,2013-05-15,2013-05-15,"",1,20,2013 Q2,1,0,0,1,0,0,0
"4919",1692146,"FDH","","HEALTH","KATIE TEMPLET",2013-04-26,NA,2013-05-14,2013-05-16,"",3,20,2013 Q2,1,0,0,1,0,0,0
"4920",1692147,"FDH","","HEALTH","ROCQUEL HAWKINS",2013-04-29,NA,2013-05-14,2013-05-16,"",3,17,2013 Q2,1,0,0,1,0,0,0
"4921",1692148,"FDH","","HEALTH","ROSALYN MARIANO",2013-03-28,NA,2013-05-14,2013-05-16,"",3,49,2013 Q2,1,0,0,0,1,0,0
"4922",1692149,"FDH","","HEALTH","ROSALYN MARIANO",2013-04-30,NA,2013-05-14,2013-05-16,"",3,16,2013 Q2,1,0,0,1,0,0,0
"4923",1692150,"HUD","","OCD","MICHAEL HARTENSTEIN &",2013-05-05,NA,2013-05-14,2013-05-16,"",3,11,2013 Q2,1,0,0,1,0,0,0
"4924",1692151,"HUD","","OCD","LENNY THORELL",2013-05-06,NA,2013-05-14,2013-05-16,"",3,10,2013 Q2,1,0,0,1,0,0,0
"4925",1692152,"HUD","","OCD","LOU PIAZZA ASSOC (MGT",2013-05-05,NA,2013-05-14,2013-05-16,"",3,11,2013 Q2,1,0,0,1,0,0,0
"4926",1692153,"HUD","","OCD","J J LAND RENTAL, LLC",2013-05-06,NA,2013-05-14,2013-05-16,"",3,10,2013 Q2,1,0,0,1,0,0,0
"4927",1692155,"HUD","","OCD","LOUISIANA HOUSING PROG",2013-05-01,NA,2013-05-14,2013-05-16,"",3,15,2013 Q2,1,0,0,1,0,0,0
"4928",1692156,"HUD","","OCD","PRESERVATION HOUSING P",2013-05-05,NA,2013-05-14,2013-05-16,"",3,11,2013 Q2,1,0,0,1,0,0,0
"4929",1692157,"HUD","","OCD","LOU PIAZZA ASSOC (MGT",2013-05-05,NA,2013-05-14,2013-05-16,"",3,11,2013 Q2,1,0,0,1,0,0,0
"4930",1692158,"51","","Public Works","COMMAND CONSTRUCTION",2013-04-01,NA,2013-05-16,2013-05-16,"",1,45,2013 Q2,1,0,0,1,0,0,0
"4931",1692159,"51","","Public Works","COMMAND CONSTRUCTION",2013-04-01,NA,2013-05-16,2013-05-16,"",1,45,2013 Q2,1,0,0,1,0,0,0
"4932",1692160,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-15,2013-05-16,"",2,16,2013 Q2,1,0,0,1,0,0,0
"4933",1692161,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-15,2013-05-16,"",2,16,2013 Q2,1,0,0,1,0,0,0
"4934",1692162,"51","","Capital Projects","THE GORDIAN GROUP",2013-04-30,NA,2013-05-15,2013-05-16,"",2,16,2013 Q2,1,0,0,1,0,0,0
"4935",1692163,"HUD","","OCD","BARONNE STREET INVESTM",2013-05-06,NA,2013-05-14,2013-05-16,"",3,10,2013 Q2,1,0,0,1,0,0,0
"4936",1692167,"FEM","","Public Works","CATHLEEN S HIGHTOWER/313567870",2013-03-01,NA,2013-05-14,2013-05-16,"",3,76,2013 Q2,1,0,0,0,1,0,0
"4937",1692170,"51","","Capital Projects","FHP TECTONICS CORP",2013-05-13,NA,2013-05-15,2013-05-16,"",2,3,2013 Q2,1,0,0,1,0,0,0
"4938",1692171,"51","","Capital Projects","FHP TECTONICS CORP",2013-05-13,NA,2013-05-15,2013-05-16,"",2,3,2013 Q2,1,0,0,1,0,0,0
"4939",1692172,"51","","Capital Projects","FHP TECTONICS CORP",2013-04-30,NA,2013-05-15,2013-05-16,"",2,16,2013 Q2,1,0,0,1,0,0,0
"4940",1692173,"51","","Public Works","PROFESSIONAL SERVICE",2013-04-30,NA,2013-05-15,2013-05-16,"",2,16,2013 Q2,1,0,0,1,0,0,0
"4941",1692176,"FEM","","Homeland Security","DORIS B BELL",2013-03-19,NA,2013-05-14,2013-05-16,"",3,58,2013 Q2,1,0,0,0,1,0,0
"4942",1692177,"FDH","","HEALTH","SPRINT NEXTEL CORP",2013-03-01,NA,2013-05-16,2013-05-16,"",1,76,2013 Q2,1,0,0,0,1,0,0
"4943",1692178,"FDH","","HEALTH","SPRINT NEXTEL CORP",2013-04-29,NA,2013-05-14,2013-05-16,"",3,17,2013 Q2,1,0,0,1,0,0,0
"4944",1692179,"HUD","","OCD","WILFRED J GRAVOLS",2013-05-01,NA,2013-05-14,2013-05-16,"",3,15,2013 Q2,1,0,0,1,0,0,0
"4945",1692181,"HUD","","OCD","AUDREY L LEE",2013-05-06,NA,2013-05-14,2013-05-16,"",3,10,2013 Q2,1,0,0,1,0,0,0
"4946",1692182,"FEM","","Homeland Security","EDNA KRENTEL GREENBAUM/4366803280",2013-02-18,NA,2013-05-14,2013-05-16,"",3,87,2013 Q2,1,0,0,0,1,0,0
"4947",1692183,"HUD","","OCD","CHRIS BOUDREAUX",2013-05-03,NA,2013-05-14,2013-05-16,"",3,13,2013 Q2,1,0,0,1,0,0,0
